event,bout,fighter,kd,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,sub_att,ctrl_time,reversals,head_str_landed,head_str_attempted,body_str_landed,body_str_attempted,leg_str_landed,leg_str_attempted,distance_str_landed,distance_str_attempted,clinch_str_landed,clinch_str_attempted,ground_str_landed,ground_str_attempted,sig_str_landed_opp,sig_str_attempted_opp,td_landed_opp,td_attempted_opp,ctrl_time_opp,result
UFC Fight Night: Machida vs Romero,Lyoto Machida vs. Yoel Romero,Lyoto Machida,0.0,31.0,64.0,31.0,64.0,0.0,0.0,0.0,0,0.0,6.0,27.0,11.0,20.0,14.0,17.0,31.0,63.0,0.0,1.0,0.0,0.0,42.0,70.0,1.0,2.0,5,L
UFC Fight Night: Machida vs Romero,Lyoto Machida vs. Yoel Romero,Yoel Romero,0.0,42.0,70.0,44.0,72.0,1.0,2.0,0.0,5,0.0,16.0,31.0,9.0,18.0,17.0,21.0,35.0,63.0,1.0,1.0,6.0,6.0,31.0,64.0,0.0,0.0,0,W
UFC Fight Night: Machida vs Romero,Santiago Ponzinibbio vs. Lorenz Larkin,Lorenz Larkin,1.0,64.0,115.0,71.0,122.0,0.0,0.0,0.0,31,0.0,41.0,88.0,11.0,15.0,12.0,12.0,48.0,95.0,5.0,6.0,11.0,14.0,33.0,101.0,0.0,3.0,56,W
UFC Fight Night: Machida vs Romero,Santiago Ponzinibbio vs. Lorenz Larkin,Santiago Ponzinibbio,0.0,33.0,101.0,36.0,104.0,0.0,3.0,0.0,56,0.0,19.0,82.0,8.0,13.0,6.0,6.0,31.0,97.0,2.0,4.0,0.0,0.0,64.0,115.0,0.0,0.0,31,L
UFC Fight Night: Machida vs Romero,Steve Montgomery vs. Tony Sims,Steve Montgomery,0.0,9.0,28.0,13.0,32.0,0.0,0.0,0.0,0,0.0,7.0,26.0,2.0,2.0,0.0,0.0,8.0,24.0,1.0,4.0,0.0,0.0,10.0,19.0,0.0,1.0,33,L
UFC Fight Night: Machida vs Romero,Steve Montgomery vs. Tony Sims,Tony Sims,1.0,10.0,19.0,12.0,21.0,0.0,1.0,0.0,33,0.0,8.0,17.0,2.0,2.0,0.0,0.0,6.0,13.0,1.0,3.0,3.0,3.0,9.0,28.0,0.0,0.0,0,W
UFC Fight Night: Machida vs Romero,Thiago Santos vs. Steve Bosse,Steve Bosse,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1,L
UFC Fight Night: Machida vs Romero,Thiago Santos vs. Steve Bosse,Thiago Santos,1.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1,0.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,W
UFC Fight Night: Machida vs. Anders,Alan Patrick vs. Damir Hadzovic,Alan Patrick,0.0,28.0,45.0,91.0,129.0,9.0,15.0,0.0,749,0.0,20.0,35.0,5.0,7.0,3.0,3.0,8.0,18.0,3.0,4.0,17.0,23.0,20.0,25.0,0.0,0.0,48,W
UFC Fight Night: Machida vs. Anders,Alan Patrick vs. Damir Hadzovic,Damir Hadzovic,0.0,20.0,25.0,67.0,81.0,0.0,0.0,1.0,48,0.0,5.0,8.0,15.0,17.0,0.0,0.0,6.0,9.0,11.0,12.0,3.0,4.0,28.0,45.0,9.0,15.0,749,L
UFC Fight Night: Machida vs. Anders,Deiveson Figueiredo vs. Joseph Morales,Deiveson Figueiredo,1.0,31.0,62.0,44.0,76.0,2.0,2.0,1.0,363,0.0,25.0,51.0,6.0,11.0,0.0,0.0,11.0,27.0,0.0,0.0,20.0,35.0,9.0,32.0,0.0,1.0,0,W
UFC Fight Night: Machida vs. Anders,Deiveson Figueiredo vs. Joseph Morales,Joseph Morales,0.0,9.0,32.0,11.0,35.0,0.0,1.0,0.0,0,0.0,5.0,24.0,2.0,4.0,2.0,4.0,7.0,20.0,0.0,1.0,2.0,11.0,31.0,62.0,2.0,2.0,363,L
UFC Fight Night: Machida vs. Anders,Douglas Silva de Andrade vs. Marlon Vera,Douglas Silva de Andrade,0.0,97.0,232.0,99.0,234.0,1.0,3.0,0.0,35,0.0,55.0,180.0,23.0,31.0,19.0,21.0,92.0,224.0,4.0,6.0,1.0,2.0,72.0,191.0,0.0,0.0,1,W
UFC Fight Night: Machida vs. Anders,Douglas Silva de Andrade vs. Marlon Vera,Marlon Vera,0.0,72.0,191.0,75.0,195.0,0.0,0.0,0.0,1,0.0,28.0,138.0,22.0,29.0,22.0,24.0,71.0,187.0,1.0,3.0,0.0,1.0,97.0,232.0,1.0,3.0,35,L
UFC Fight Night: Machida vs. Anders,Iuri Alcantara vs. Joe Soto,Iuri Alcantara,1.0,17.0,30.0,17.0,30.0,0.0,0.0,0.0,6,0.0,13.0,26.0,3.0,3.0,1.0,1.0,8.0,17.0,1.0,2.0,8.0,11.0,1.0,2.0,0.0,1.0,0,W
UFC Fight Night: Machida vs. Anders,Iuri Alcantara vs. Joe Soto,Joe Soto,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,30.0,0.0,0.0,6,L
UFC Fight Night: Machida vs. Anders,Lyoto Machida vs. Eryk Anders,Eryk Anders,0.0,32.0,77.0,46.0,94.0,3.0,11.0,0.0,226,0.0,18.0,63.0,13.0,13.0,1.0,1.0,19.0,60.0,12.0,15.0,1.0,2.0,62.0,112.0,0.0,0.0,138,L
UFC Fight Night: Machida vs. Anders,Lyoto Machida vs. Eryk Anders,Lyoto Machida,0.0,62.0,112.0,66.0,116.0,0.0,0.0,0.0,138,0.0,18.0,57.0,23.0,31.0,21.0,24.0,49.0,94.0,6.0,7.0,7.0,11.0,32.0,77.0,3.0,11.0,226,W
UFC Fight Night: Machida vs. Anders,Maia Stevenson vs. Polyana Viana,Maia Stevenson,0.0,6.0,11.0,11.0,16.0,1.0,1.0,0.0,88,0.0,1.0,6.0,3.0,3.0,2.0,2.0,4.0,9.0,2.0,2.0,0.0,0.0,12.0,18.0,1.0,2.0,107,L
UFC Fight Night: Machida vs. Anders,Maia Stevenson vs. Polyana Viana,Polyana Viana,0.0,12.0,18.0,25.0,35.0,1.0,2.0,3.0,107,1.0,11.0,16.0,1.0,2.0,0.0,0.0,4.0,8.0,1.0,2.0,7.0,8.0,6.0,11.0,1.0,1.0,88,W
UFC Fight Night: Machida vs. Anders,Michel Prazeres vs. Desmond Green,Desmond Green,0.0,33.0,61.0,50.0,79.0,3.0,6.0,0.0,166,0.0,9.0,36.0,15.0,15.0,9.0,10.0,20.0,45.0,13.0,16.0,0.0,0.0,36.0,72.0,3.0,8.0,236,L
UFC Fight Night: Machida vs. Anders,Michel Prazeres vs. Desmond Green,Michel Prazeres,0.0,36.0,72.0,70.0,106.0,3.0,8.0,3.0,236,0.0,22.0,52.0,8.0,14.0,6.0,6.0,17.0,51.0,6.0,7.0,13.0,14.0,33.0,61.0,3.0,6.0,166,W
UFC Fight Night: Machida vs. Anders,Sergio Moraes vs. Tim Means,Sergio Moraes,0.0,87.0,192.0,89.0,195.0,0.0,1.0,0.0,0,0.0,70.0,168.0,15.0,22.0,2.0,2.0,87.0,192.0,0.0,0.0,0.0,0.0,129.0,274.0,0.0,0.0,81,W
UFC Fight Night: Machida vs. Anders,Sergio Moraes vs. Tim Means,Tim Means,1.0,129.0,274.0,136.0,282.0,0.0,0.0,0.0,81,0.0,91.0,229.0,22.0,28.0,16.0,17.0,124.0,268.0,1.0,1.0,4.0,5.0,87.0,192.0,0.0,1.0,0,L
UFC Fight Night: Machida vs. Anders,Thiago Santos vs. Anthony Smith,Anthony Smith,0.0,10.0,22.0,13.0,26.0,1.0,3.0,0.0,51,0.0,10.0,22.0,0.0,0.0,0.0,0.0,8.0,20.0,1.0,1.0,1.0,1.0,58.0,82.0,0.0,1.0,200,L
UFC Fight Night: Machida vs. Anders,Thiago Santos vs. Anthony Smith,Thiago Santos,2.0,58.0,82.0,80.0,106.0,0.0,1.0,0.0,200,1.0,33.0,56.0,20.0,21.0,5.0,5.0,13.0,24.0,3.0,4.0,42.0,54.0,10.0,22.0,1.0,3.0,51,W
UFC Fight Night: Machida vs. Anders,Timothy Johnson vs. Marcelo Golm,Marcelo Golm,0.0,59.0,87.0,89.0,119.0,0.0,0.0,0.0,64,0.0,40.0,67.0,13.0,14.0,6.0,6.0,27.0,51.0,32.0,36.0,0.0,0.0,77.0,146.0,0.0,6.0,349,L
UFC Fight Night: Machida vs. Anders,Timothy Johnson vs. Marcelo Golm,Timothy Johnson,0.0,77.0,146.0,139.0,217.0,0.0,6.0,0.0,349,0.0,42.0,102.0,25.0,32.0,10.0,12.0,23.0,80.0,54.0,66.0,0.0,0.0,59.0,87.0,0.0,0.0,64,W
UFC Fight Night: Machida vs. Anders,Valentina Shevchenko vs. Priscila Cachoeira,Priscila Cachoeira,0.0,2.0,12.0,3.0,13.0,0.0,0.0,0.0,0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,95.0,113.0,2.0,2.0,510,L
UFC Fight Night: Machida vs. Anders,Valentina Shevchenko vs. Priscila Cachoeira,Valentina Shevchenko,0.0,95.0,113.0,230.0,254.0,2.0,2.0,2.0,510,0.0,87.0,103.0,8.0,9.0,0.0,1.0,11.0,20.0,0.0,0.0,84.0,93.0,2.0,12.0,0.0,0.0,0,W
UFC Fight Night: Magny vs Gastelum,Alejandro Perez vs. Scott Jorgensen,Alejandro Perez,0.0,39.0,91.0,42.0,94.0,0.0,0.0,0.0,15,0.0,19.0,59.0,6.0,9.0,14.0,23.0,31.0,78.0,2.0,4.0,6.0,9.0,11.0,37.0,2.0,6.0,48,W
UFC Fight Night: Magny vs Gastelum,Alejandro Perez vs. Scott Jorgensen,Scott Jorgensen,0.0,11.0,37.0,11.0,37.0,2.0,6.0,0.0,48,0.0,7.0,30.0,1.0,3.0,3.0,4.0,10.0,34.0,0.0,2.0,1.0,1.0,39.0,91.0,0.0,0.0,15,L
UFC Fight Night: Magny vs Gastelum,Cesar Arzamendia vs. Marco Polo Reyes,Cesar Arzamendia,0.0,16.0,46.0,23.0,54.0,3.0,4.0,0.0,72,0.0,7.0,33.0,7.0,11.0,2.0,2.0,10.0,35.0,6.0,9.0,0.0,2.0,10.0,31.0,0.0,0.0,2,L
UFC Fight Night: Magny vs Gastelum,Cesar Arzamendia vs. Marco Polo Reyes,Marco Polo Reyes,1.0,10.0,31.0,15.0,36.0,0.0,0.0,0.0,2,0.0,9.0,27.0,1.0,3.0,0.0,1.0,6.0,26.0,2.0,3.0,2.0,2.0,16.0,46.0,3.0,4.0,72,W
UFC Fight Night: Magny vs Gastelum,Efrain Escudero vs. Leandro Silva,Efrain Escudero,0.0,24.0,63.0,56.0,101.0,2.0,7.0,0.0,302,0.0,12.0,41.0,7.0,12.0,5.0,10.0,12.0,40.0,2.0,7.0,10.0,16.0,35.0,89.0,0.0,0.0,202,L
UFC Fight Night: Magny vs Gastelum,Efrain Escudero vs. Leandro Silva,Leandro Silva,0.0,35.0,89.0,47.0,103.0,0.0,0.0,0.0,202,0.0,16.0,56.0,15.0,27.0,4.0,6.0,29.0,79.0,6.0,10.0,0.0,0.0,24.0,63.0,2.0,7.0,302,W
UFC Fight Night: Magny vs Gastelum,Erick Montano vs. Enrique Marin,Enrique Marin,0.0,27.0,94.0,33.0,102.0,1.0,3.0,0.0,207,2.0,16.0,80.0,3.0,4.0,8.0,10.0,24.0,89.0,3.0,4.0,0.0,1.0,49.0,116.0,2.0,3.0,161,L
UFC Fight Night: Magny vs Gastelum,Erick Montano vs. Enrique Marin,Erick Montano,0.0,49.0,116.0,59.0,126.0,2.0,3.0,0.0,161,1.0,28.0,71.0,6.0,12.0,15.0,33.0,46.0,110.0,2.0,5.0,1.0,1.0,27.0,94.0,1.0,3.0,207,W
UFC Fight Night: Magny vs Gastelum,Erik Perez vs. Taylor Lapilus,Erik Perez,0.0,31.0,92.0,109.0,172.0,1.0,2.0,0.0,0,0.0,17.0,69.0,14.0,21.0,0.0,2.0,17.0,73.0,2.0,4.0,12.0,15.0,20.0,78.0,0.0,1.0,430,W
UFC Fight Night: Magny vs Gastelum,Erik Perez vs. Taylor Lapilus,Taylor Lapilus,1.0,20.0,78.0,23.0,82.0,0.0,1.0,1.0,430,0.0,12.0,65.0,4.0,5.0,4.0,8.0,18.0,76.0,2.0,2.0,0.0,0.0,31.0,92.0,1.0,2.0,0,L
UFC Fight Night: Magny vs Gastelum,Gabriel Benitez vs. Andre Fili,Andre Fili,1.0,16.0,42.0,16.0,42.0,1.0,1.0,0.0,7,0.0,10.0,34.0,4.0,4.0,2.0,4.0,15.0,41.0,1.0,1.0,0.0,0.0,11.0,26.0,0.0,0.0,0,W
UFC Fight Night: Magny vs Gastelum,Gabriel Benitez vs. Andre Fili,Gabriel Benitez,0.0,11.0,26.0,11.0,26.0,0.0,0.0,0.0,0,0.0,3.0,16.0,2.0,2.0,6.0,8.0,11.0,25.0,0.0,1.0,0.0,0.0,16.0,42.0,1.0,1.0,7,L
UFC Fight Night: Magny vs Gastelum,Hector Urbina vs. Bartosz Fabinski,Bartosz Fabinski,0.0,25.0,39.0,89.0,118.0,6.0,11.0,0.0,813,0.0,23.0,37.0,2.0,2.0,0.0,0.0,10.0,16.0,2.0,4.0,13.0,19.0,10.0,25.0,0.0,0.0,18,W
UFC Fight Night: Magny vs Gastelum,Hector Urbina vs. Bartosz Fabinski,Hector Urbina,0.0,10.0,25.0,16.0,31.0,0.0,0.0,3.0,18,0.0,9.0,24.0,1.0,1.0,0.0,0.0,2.0,14.0,7.0,9.0,1.0,2.0,25.0,39.0,6.0,11.0,813,L
UFC Fight Night: Magny vs Gastelum,Horacio Gutierrez vs. Enrique Barzola,Enrique Barzola,0.0,38.0,71.0,173.0,221.0,5.0,9.0,0.0,661,0.0,31.0,63.0,6.0,7.0,1.0,1.0,6.0,12.0,2.0,2.0,30.0,57.0,10.0,38.0,0.0,0.0,0,W
UFC Fight Night: Magny vs Gastelum,Horacio Gutierrez vs. Enrique Barzola,Horacio Gutierrez,0.0,10.0,38.0,16.0,45.0,0.0,0.0,0.0,0,0.0,6.0,30.0,0.0,0.0,4.0,8.0,6.0,32.0,4.0,6.0,0.0,0.0,38.0,71.0,5.0,9.0,661,L
UFC Fight Night: Magny vs Gastelum,Jussier Formiga vs. Henry Cejudo,Henry Cejudo,0.0,43.0,110.0,71.0,140.0,2.0,3.0,0.0,76,0.0,11.0,63.0,30.0,39.0,2.0,8.0,14.0,69.0,29.0,41.0,0.0,0.0,25.0,87.0,0.0,3.0,0,W
UFC Fight Night: Magny vs Gastelum,Jussier Formiga vs. Henry Cejudo,Jussier Formiga,0.0,25.0,87.0,39.0,102.0,0.0,3.0,0.0,0,0.0,12.0,66.0,11.0,17.0,2.0,4.0,13.0,71.0,12.0,16.0,0.0,0.0,43.0,110.0,2.0,3.0,76,L
UFC Fight Night: Magny vs Gastelum,Neil Magny vs. Kelvin Gastelum,Kelvin Gastelum,2.0,54.0,134.0,86.0,167.0,2.0,3.0,0.0,433,1.0,34.0,111.0,6.0,7.0,14.0,16.0,43.0,109.0,4.0,11.0,7.0,14.0,54.0,145.0,6.0,14.0,337,L
UFC Fight Night: Magny vs Gastelum,Neil Magny vs. Kelvin Gastelum,Neil Magny,0.0,54.0,145.0,81.0,174.0,6.0,14.0,0.0,337,0.0,41.0,121.0,10.0,15.0,3.0,9.0,39.0,122.0,11.0,18.0,4.0,5.0,54.0,134.0,2.0,3.0,433,W
UFC Fight Night: Magny vs Gastelum,Ricardo Lamas vs. Diego Sanchez,Diego Sanchez,0.0,30.0,86.0,36.0,92.0,1.0,2.0,0.0,85,0.0,22.0,75.0,8.0,11.0,0.0,0.0,17.0,70.0,11.0,14.0,2.0,2.0,57.0,109.0,3.0,6.0,278,L
UFC Fight Night: Magny vs Gastelum,Ricardo Lamas vs. Diego Sanchez,Ricardo Lamas,0.0,57.0,109.0,69.0,122.0,3.0,6.0,0.0,278,0.0,25.0,70.0,5.0,8.0,27.0,31.0,43.0,93.0,13.0,15.0,1.0,1.0,30.0,86.0,1.0,2.0,85,W
UFC Fight Night: Magny vs Gastelum,Valmir Lazaro vs. Michel Prazeres,Michel Prazeres,0.0,20.0,53.0,27.0,60.0,1.0,14.0,0.0,121,0.0,12.0,41.0,2.0,5.0,6.0,7.0,20.0,53.0,0.0,0.0,0.0,0.0,41.0,102.0,0.0,0.0,209,W
UFC Fight Night: Magny vs Gastelum,Valmir Lazaro vs. Michel Prazeres,Valmir Lazaro,0.0,41.0,102.0,60.0,123.0,0.0,0.0,0.0,209,0.0,29.0,87.0,2.0,5.0,10.0,10.0,41.0,101.0,0.0,0.0,0.0,1.0,20.0,53.0,1.0,14.0,121,L
UFC Fight Night: Magny vs Gastelum,Vernon Ramos Ho vs. Alvaro Herrera Mendoza,Alvaro Herrera Mendoza,1.0,4.0,9.0,4.0,9.0,0.0,0.0,0.0,1,0.0,4.0,9.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0,W
UFC Fight Night: Magny vs Gastelum,Vernon Ramos Ho vs. Alvaro Herrera Mendoza,Vernon Ramos Ho,0.0,2.0,8.0,2.0,8.0,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,1,L
UFC Fight Night: Magny vs. Ponzinibbio,Alexandre Pantoja vs. Yuta Sasaki,Alexandre Pantoja,0.0,4.0,7.0,7.0,10.0,0.0,1.0,2.0,38,1.0,3.0,5.0,1.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,84,W
UFC Fight Night: Magny vs. Ponzinibbio,Alexandre Pantoja vs. Yuta Sasaki,Yuta Sasaki,0.0,7.0,11.0,8.0,12.0,0.0,0.0,0.0,84,0.0,6.0,10.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,5.0,4.0,7.0,0.0,1.0,38,L
UFC Fight Night: Magny vs. Ponzinibbio,Cezar Ferreira vs. Ian Heinisch,Cezar Ferreira,0.0,26.0,55.0,38.0,68.0,5.0,11.0,0.0,320,0.0,17.0,39.0,3.0,9.0,6.0,7.0,22.0,47.0,4.0,8.0,0.0,0.0,55.0,95.0,1.0,7.0,90,L
UFC Fight Night: Magny vs. Ponzinibbio,Cezar Ferreira vs. Ian Heinisch,Ian Heinisch,1.0,55.0,95.0,90.0,133.0,1.0,7.0,2.0,90,0.0,38.0,74.0,10.0,10.0,7.0,11.0,30.0,59.0,14.0,21.0,11.0,15.0,26.0,55.0,5.0,11.0,320,W
UFC Fight Night: Magny vs. Ponzinibbio,Cynthia Calvillo vs. Poliana Botelho,Cynthia Calvillo,0.0,22.0,41.0,35.0,54.0,2.0,3.0,1.0,111,0.0,7.0,15.0,11.0,14.0,4.0,12.0,9.0,25.0,2.0,2.0,11.0,14.0,6.0,20.0,0.0,0.0,0,W
UFC Fight Night: Magny vs. Ponzinibbio,Cynthia Calvillo vs. Poliana Botelho,Poliana Botelho,0.0,6.0,20.0,10.0,24.0,0.0,0.0,0.0,0,0.0,1.0,11.0,1.0,4.0,4.0,5.0,5.0,16.0,0.0,3.0,1.0,1.0,22.0,41.0,2.0,3.0,111,L
UFC Fight Night: Magny vs. Ponzinibbio,Devin Powell vs. Jesus Pinedo,Devin Powell,0.0,58.0,139.0,68.0,157.0,0.0,1.0,0.0,15,0.0,18.0,78.0,15.0,28.0,25.0,33.0,50.0,113.0,7.0,14.0,1.0,12.0,60.0,142.0,5.0,5.0,268,L
UFC Fight Night: Magny vs. Ponzinibbio,Devin Powell vs. Jesus Pinedo,Jesus Pinedo,0.0,60.0,142.0,68.0,153.0,5.0,5.0,0.0,268,0.0,35.0,103.0,16.0,25.0,9.0,14.0,38.0,106.0,7.0,8.0,15.0,28.0,58.0,139.0,0.0,1.0,15,W
UFC Fight Night: Magny vs. Ponzinibbio,Guido Cannetti vs. Marlon Vera,Guido Cannetti,0.0,24.0,42.0,37.0,56.0,2.0,4.0,0.0,168,0.0,11.0,25.0,8.0,10.0,5.0,7.0,8.0,23.0,8.0,11.0,8.0,8.0,24.0,35.0,2.0,2.0,81,L
UFC Fight Night: Magny vs. Ponzinibbio,Guido Cannetti vs. Marlon Vera,Marlon Vera,1.0,24.0,35.0,36.0,48.0,2.0,2.0,2.0,81,0.0,13.0,18.0,10.0,14.0,1.0,3.0,3.0,10.0,17.0,19.0,4.0,6.0,24.0,42.0,2.0,4.0,168,W
UFC Fight Night: Magny vs. Ponzinibbio,Humberto Bandenay vs. Austin Arnett,Austin Arnett,0.0,74.0,116.0,95.0,139.0,1.0,6.0,0.0,358,0.0,43.0,73.0,30.0,41.0,1.0,2.0,40.0,72.0,16.0,22.0,18.0,22.0,30.0,85.0,2.0,3.0,15,W
UFC Fight Night: Magny vs. Ponzinibbio,Humberto Bandenay vs. Austin Arnett,Humberto Bandenay,0.0,30.0,85.0,31.0,87.0,2.0,3.0,0.0,15,0.0,12.0,59.0,10.0,15.0,8.0,11.0,24.0,76.0,6.0,9.0,0.0,0.0,74.0,116.0,1.0,6.0,358,L
UFC Fight Night: Magny vs. Ponzinibbio,Khalil Rountree Jr. vs. Johnny Walker,Johnny Walker,1.0,10.0,11.0,10.0,11.0,0.0,0.0,0.0,4,0.0,7.0,8.0,1.0,1.0,2.0,2.0,5.0,6.0,3.0,3.0,2.0,2.0,4.0,9.0,0.0,0.0,5,W
UFC Fight Night: Magny vs. Ponzinibbio,Khalil Rountree Jr. vs. Johnny Walker,Khalil Rountree Jr.,0.0,4.0,9.0,5.0,10.0,0.0,0.0,0.0,5,0.0,3.0,7.0,0.0,0.0,1.0,2.0,1.0,5.0,3.0,4.0,0.0,0.0,10.0,11.0,0.0,0.0,4,L
UFC Fight Night: Magny vs. Ponzinibbio,Laureano Staropoli vs. Hector Aldana,Hector Aldana,0.0,69.0,170.0,72.0,173.0,0.0,0.0,0.0,43,0.0,45.0,136.0,7.0,12.0,17.0,22.0,63.0,158.0,6.0,12.0,0.0,0.0,97.0,275.0,0.0,0.0,0,L
UFC Fight Night: Magny vs. Ponzinibbio,Laureano Staropoli vs. Hector Aldana,Laureano Staropoli,0.0,97.0,275.0,99.0,277.0,0.0,0.0,0.0,0,0.0,71.0,235.0,15.0,29.0,11.0,11.0,94.0,270.0,3.0,5.0,0.0,0.0,69.0,170.0,0.0,0.0,43,W
UFC Fight Night: Magny vs. Ponzinibbio,Michel Prazeres vs. Bartosz Fabinski,Bartosz Fabinski,0.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,18.0,23.0,1.0,1.0,48,L
UFC Fight Night: Magny vs. Ponzinibbio,Michel Prazeres vs. Bartosz Fabinski,Michel Prazeres,1.0,18.0,23.0,26.0,32.0,1.0,1.0,1.0,48,0.0,18.0,23.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,14.0,16.0,1.0,5.0,0.0,0.0,0,W
UFC Fight Night: Magny vs. Ponzinibbio,Nad Narimani vs. Anderson Dos Santos,Anderson Dos Santos,0.0,46.0,170.0,50.0,174.0,0.0,1.0,1.0,18,0.0,32.0,154.0,7.0,8.0,7.0,8.0,39.0,160.0,5.0,6.0,2.0,4.0,84.0,186.0,1.0,5.0,281,L
UFC Fight Night: Magny vs. Ponzinibbio,Nad Narimani vs. Anderson Dos Santos,Nad Narimani,0.0,84.0,186.0,111.0,220.0,1.0,5.0,0.0,281,0.0,63.0,160.0,9.0,12.0,12.0,14.0,57.0,149.0,10.0,11.0,17.0,26.0,46.0,170.0,0.0,1.0,18,W
UFC Fight Night: Magny vs. Ponzinibbio,Neil Magny vs. Santiago Ponzinibbio,Neil Magny,0.0,72.0,251.0,72.0,251.0,0.0,2.0,0.0,0,0.0,51.0,219.0,9.0,14.0,12.0,18.0,70.0,245.0,0.0,2.0,2.0,4.0,79.0,177.0,0.0,0.0,41,L
UFC Fight Night: Magny vs. Ponzinibbio,Neil Magny vs. Santiago Ponzinibbio,Santiago Ponzinibbio,2.0,79.0,177.0,81.0,179.0,0.0,0.0,0.0,41,0.0,51.0,144.0,7.0,10.0,21.0,23.0,74.0,172.0,2.0,2.0,3.0,3.0,72.0,251.0,0.0,2.0,0,W
UFC Fight Night: Magny vs. Ponzinibbio,Ricardo Lamas vs. Darren Elkins,Darren Elkins,0.0,62.0,174.0,81.0,196.0,3.0,6.0,0.0,159,0.0,50.0,151.0,10.0,21.0,2.0,2.0,48.0,151.0,13.0,21.0,1.0,2.0,70.0,123.0,3.0,5.0,152,L
UFC Fight Night: Magny vs. Ponzinibbio,Ricardo Lamas vs. Darren Elkins,Ricardo Lamas,0.0,70.0,123.0,80.0,134.0,3.0,5.0,0.0,152,1.0,39.0,88.0,14.0,15.0,17.0,20.0,43.0,93.0,10.0,12.0,17.0,18.0,62.0,174.0,3.0,6.0,159,W
UFC Fight Night: Magny vs. Prates,Cody Stamann vs. Da'Mon Blackshear,Cody Stamann,0.0,13.0,33.0,13.0,33.0,0.0,1.0,0.0,0,0.0,5.0,21.0,5.0,9.0,3.0,3.0,13.0,33.0,0.0,0.0,0.0,0.0,20.0,44.0,0.0,0.0,79,L
UFC Fight Night: Magny vs. Prates,Cody Stamann vs. Da'Mon Blackshear,Da'Mon Blackshear,0.0,20.0,44.0,21.0,46.0,0.0,0.0,3.0,79,0.0,15.0,36.0,3.0,4.0,2.0,4.0,19.0,43.0,0.0,0.0,1.0,1.0,13.0,33.0,0.0,1.0,0,W
UFC Fight Night: Magny vs. Prates,Elizeu Zaleski dos Santos vs. Zachary Scroggin,Elizeu Zaleski dos Santos,0.0,11.0,35.0,11.0,43.0,0.0,0.0,0.0,20,0.0,7.0,31.0,0.0,0.0,4.0,4.0,5.0,6.0,0.0,0.0,6.0,29.0,3.0,8.0,0.0,0.0,0,W
UFC Fight Night: Magny vs. Prates,Elizeu Zaleski dos Santos vs. Zachary Scroggin,Zachary Scroggin,0.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,0,0.0,1.0,5.0,0.0,0.0,2.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,11.0,35.0,0.0,0.0,20,L
UFC Fight Night: Magny vs. Prates,Gaston Bolanos vs. Cortavious Romious,Cortavious Romious,0.0,17.0,45.0,30.0,61.0,4.0,6.0,0.0,373,0.0,12.0,37.0,3.0,5.0,2.0,3.0,14.0,41.0,0.0,0.0,3.0,4.0,53.0,75.0,2.0,2.0,269,L
UFC Fight Night: Magny vs. Prates,Gaston Bolanos vs. Cortavious Romious,Gaston Bolanos,0.0,53.0,75.0,80.0,104.0,2.0,2.0,0.0,269,1.0,22.0,42.0,19.0,21.0,12.0,12.0,29.0,44.0,9.0,10.0,15.0,21.0,17.0,45.0,4.0,6.0,373,W
UFC Fight Night: Magny vs. Prates,Gerald Meerschaert vs. Reinier de Ridder,Gerald Meerschaert,0.0,30.0,54.0,44.0,72.0,0.0,2.0,0.0,173,1.0,27.0,49.0,3.0,5.0,0.0,0.0,22.0,44.0,2.0,3.0,6.0,7.0,38.0,66.0,5.0,13.0,209,L
