event,bout,round_number,fighter,kd,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,sub_att,ctrl_time,reversals,head_str_landed,head_str_attempted,body_str_landed,body_str_attempted,leg_str_landed,leg_str_attempted,distance_str_landed,distance_str_attempted,clinch_str_landed,clinch_str_attempted,ground_str_landed,ground_str_attempted
UFC Fight Night: Moraes vs. Sandhagen,Marlon Moraes vs. Cory Sandhagen,1.0,Cory Sandhagen,0.0,30.0,66.0,30.0,66.0,0.0,0.0,0.0,0,0.0,11.0,45.0,8.0,9.0,11.0,12.0,30.0,66.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Marlon Moraes vs. Cory Sandhagen,2.0,Cory Sandhagen,1.0,8.0,22.0,8.0,22.0,0.0,0.0,0.0,4,0.0,5.0,18.0,1.0,1.0,2.0,3.0,6.0,18.0,0.0,0.0,2.0,4.0
UFC Fight Night: Moraes vs. Sandhagen,Edson Barboza vs. Makwan Amirkhani,1.0,Edson Barboza,0.0,13.0,31.0,15.0,33.0,0.0,0.0,0.0,3,0.0,1.0,16.0,7.0,9.0,5.0,6.0,13.0,30.0,0.0,1.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Edson Barboza vs. Makwan Amirkhani,2.0,Edson Barboza,2.0,12.0,26.0,12.0,26.0,0.0,0.0,1.0,95,0.0,5.0,16.0,6.0,7.0,1.0,3.0,11.0,22.0,0.0,0.0,1.0,4.0
UFC Fight Night: Moraes vs. Sandhagen,Edson Barboza vs. Makwan Amirkhani,3.0,Edson Barboza,0.0,7.0,17.0,7.0,18.0,0.0,0.0,0.0,0,0.0,2.0,10.0,5.0,7.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Edson Barboza vs. Makwan Amirkhani,1.0,Makwan Amirkhani,0.0,4.0,13.0,6.0,16.0,1.0,2.0,0.0,8,0.0,4.0,12.0,0.0,1.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Edson Barboza vs. Makwan Amirkhani,2.0,Makwan Amirkhani,0.0,3.0,15.0,7.0,22.0,1.0,2.0,0.0,14,0.0,3.0,14.0,0.0,1.0,0.0,0.0,3.0,14.0,0.0,1.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Edson Barboza vs. Makwan Amirkhani,3.0,Makwan Amirkhani,0.0,4.0,11.0,12.0,21.0,1.0,2.0,0.0,171,0.0,3.0,10.0,1.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,2.0
UFC Fight Night: Moraes vs. Sandhagen,Ben Rothwell vs. Marcin Tybura,1.0,Ben Rothwell,0.0,46.0,134.0,47.0,135.0,0.0,0.0,0.0,0,0.0,38.0,124.0,6.0,8.0,2.0,2.0,39.0,124.0,7.0,10.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Ben Rothwell vs. Marcin Tybura,2.0,Ben Rothwell,0.0,30.0,93.0,34.0,99.0,0.0,0.0,0.0,19,0.0,19.0,82.0,6.0,6.0,5.0,5.0,27.0,89.0,3.0,4.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Ben Rothwell vs. Marcin Tybura,3.0,Ben Rothwell,0.0,13.0,49.0,14.0,53.0,0.0,0.0,0.0,0,0.0,6.0,41.0,4.0,5.0,3.0,3.0,12.0,47.0,1.0,2.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Ben Rothwell vs. Marcin Tybura,1.0,Marcin Tybura,0.0,28.0,66.0,31.0,70.0,0.0,0.0,0.0,0,0.0,23.0,60.0,5.0,6.0,0.0,0.0,28.0,60.0,0.0,6.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Ben Rothwell vs. Marcin Tybura,2.0,Marcin Tybura,0.0,41.0,72.0,44.0,76.0,0.0,2.0,0.0,6,0.0,27.0,55.0,7.0,10.0,7.0,7.0,38.0,67.0,3.0,5.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Ben Rothwell vs. Marcin Tybura,3.0,Marcin Tybura,0.0,25.0,45.0,80.0,128.0,1.0,1.0,0.0,182,0.0,19.0,39.0,3.0,3.0,3.0,3.0,23.0,38.0,0.0,1.0,2.0,6.0
UFC Fight Night: Moraes vs. Sandhagen,Markus Perez vs. Dricus Du Plessis,1.0,Markus Perez,0.0,14.0,43.0,14.0,43.0,0.0,0.0,0.0,0,0.0,8.0,36.0,3.0,4.0,3.0,3.0,14.0,43.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Markus Perez vs. Dricus Du Plessis,1.0,Dricus Du Plessis,1.0,26.0,58.0,26.0,58.0,0.0,0.0,0.0,2,0.0,7.0,28.0,4.0,5.0,15.0,25.0,23.0,54.0,0.0,0.0,3.0,4.0
UFC Fight Night: Moraes vs. Sandhagen,Tom Aspinall vs. Alan Baudot,1.0,Tom Aspinall,0.0,16.0,25.0,17.0,26.0,1.0,1.0,0.0,30,0.0,15.0,24.0,0.0,0.0,1.0,1.0,4.0,10.0,0.0,0.0,12.0,15.0
UFC Fight Night: Moraes vs. Sandhagen,Tom Aspinall vs. Alan Baudot,1.0,Alan Baudot,0.0,3.0,12.0,5.0,14.0,0.0,0.0,0.0,0,0.0,1.0,10.0,0.0,0.0,2.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Youssef Zalal vs. Ilia Topuria,1.0,Youssef Zalal,0.0,4.0,21.0,5.0,22.0,0.0,0.0,0.0,16,0.0,1.0,16.0,2.0,4.0,1.0,1.0,4.0,21.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Youssef Zalal vs. Ilia Topuria,2.0,Youssef Zalal,0.0,4.0,10.0,6.0,17.0,0.0,2.0,0.0,125,1.0,3.0,8.0,0.0,1.0,1.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Youssef Zalal vs. Ilia Topuria,3.0,Youssef Zalal,0.0,9.0,22.0,29.0,46.0,0.0,0.0,1.0,30,2.0,6.0,19.0,2.0,2.0,1.0,1.0,7.0,19.0,2.0,2.0,0.0,1.0
UFC Fight Night: Moraes vs. Sandhagen,Youssef Zalal vs. Ilia Topuria,1.0,Ilia Topuria,0.0,6.0,16.0,7.0,19.0,1.0,4.0,3.0,155,0.0,2.0,9.0,4.0,7.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Youssef Zalal vs. Ilia Topuria,2.0,Ilia Topuria,0.0,6.0,9.0,21.0,33.0,1.0,1.0,1.0,127,0.0,4.0,6.0,2.0,3.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Youssef Zalal vs. Ilia Topuria,3.0,Ilia Topuria,0.0,1.0,8.0,2.0,10.0,3.0,4.0,1.0,200,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0
UFC Fight Night: Moraes vs. Sandhagen,Tom Breese vs. KB Bhullar,1.0,Tom Breese,1.0,17.0,27.0,18.0,28.0,0.0,0.0,0.0,5,0.0,15.0,25.0,0.0,0.0,2.0,2.0,11.0,19.0,0.0,1.0,6.0,7.0
UFC Fight Night: Moraes vs. Sandhagen,Tom Breese vs. KB Bhullar,1.0,KB Bhullar,0.0,2.0,15.0,2.0,16.0,0.0,0.0,0.0,0,0.0,0.0,9.0,0.0,2.0,2.0,4.0,2.0,15.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Chris Daukaus vs. Rodrigo Nascimento,1.0,Chris Daukaus,2.0,13.0,21.0,13.0,21.0,0.0,0.0,0.0,24,0.0,13.0,21.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,7.0,10.0
UFC Fight Night: Moraes vs. Sandhagen,Chris Daukaus vs. Rodrigo Nascimento,1.0,Rodrigo Nascimento,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Impa Kasanganay vs. Joaquin Buckley,1.0,Impa Kasanganay,0.0,22.0,55.0,25.0,61.0,0.0,0.0,0.0,0,0.0,14.0,46.0,4.0,4.0,4.0,5.0,22.0,55.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Impa Kasanganay vs. Joaquin Buckley,2.0,Impa Kasanganay,0.0,6.0,24.0,6.0,24.0,0.0,0.0,0.0,0,0.0,3.0,18.0,1.0,4.0,2.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Impa Kasanganay vs. Joaquin Buckley,1.0,Joaquin Buckley,0.0,21.0,61.0,21.0,62.0,1.0,2.0,0.0,63,0.0,13.0,50.0,3.0,6.0,5.0,5.0,17.0,55.0,2.0,3.0,2.0,3.0
UFC Fight Night: Moraes vs. Sandhagen,Impa Kasanganay vs. Joaquin Buckley,2.0,Joaquin Buckley,1.0,8.0,33.0,8.0,33.0,0.0,0.0,0.0,0,0.0,6.0,29.0,2.0,4.0,0.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Ali AlQaisi vs. Tony Kelley,1.0,Ali AlQaisi,0.0,0.0,3.0,20.0,24.0,2.0,2.0,1.0,228,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Ali AlQaisi vs. Tony Kelley,2.0,Ali AlQaisi,0.0,7.0,19.0,16.0,32.0,1.0,4.0,0.0,110,0.0,3.0,12.0,1.0,4.0,3.0,3.0,6.0,16.0,0.0,1.0,1.0,2.0
UFC Fight Night: Moraes vs. Sandhagen,Ali AlQaisi vs. Tony Kelley,3.0,Ali AlQaisi,0.0,22.0,45.0,22.0,47.0,2.0,9.0,0.0,22,0.0,9.0,29.0,2.0,2.0,11.0,14.0,21.0,43.0,1.0,1.0,0.0,1.0
UFC Fight Night: Moraes vs. Sandhagen,Ali AlQaisi vs. Tony Kelley,1.0,Tony Kelley,0.0,1.0,2.0,13.0,16.0,0.0,0.0,4.0,22,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Ali AlQaisi vs. Tony Kelley,2.0,Tony Kelley,0.0,7.0,19.0,22.0,38.0,0.0,0.0,0.0,43,0.0,4.0,14.0,0.0,0.0,3.0,5.0,7.0,19.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Ali AlQaisi vs. Tony Kelley,3.0,Tony Kelley,0.0,15.0,41.0,26.0,55.0,0.0,0.0,0.0,51,0.0,7.0,28.0,5.0,9.0,3.0,4.0,13.0,37.0,2.0,4.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Giga Chikadze vs. Omar Morales,1.0,Giga Chikadze,0.0,23.0,50.0,23.0,50.0,0.0,0.0,0.0,0,0.0,10.0,35.0,7.0,7.0,6.0,8.0,23.0,50.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Giga Chikadze vs. Omar Morales,2.0,Giga Chikadze,0.0,11.0,39.0,13.0,41.0,0.0,1.0,0.0,7,0.0,8.0,33.0,3.0,5.0,0.0,1.0,11.0,39.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Giga Chikadze vs. Omar Morales,3.0,Giga Chikadze,1.0,31.0,68.0,33.0,72.0,0.0,0.0,0.0,22,0.0,14.0,49.0,14.0,16.0,3.0,3.0,20.0,45.0,0.0,2.0,11.0,21.0
UFC Fight Night: Moraes vs. Sandhagen,Giga Chikadze vs. Omar Morales,1.0,Omar Morales,0.0,11.0,31.0,11.0,31.0,0.0,0.0,0.0,26,0.0,8.0,27.0,1.0,1.0,2.0,3.0,11.0,31.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Giga Chikadze vs. Omar Morales,2.0,Omar Morales,0.0,11.0,50.0,12.0,52.0,0.0,0.0,0.0,32,0.0,5.0,42.0,4.0,5.0,2.0,3.0,11.0,50.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Giga Chikadze vs. Omar Morales,3.0,Omar Morales,0.0,12.0,47.0,12.0,47.0,0.0,0.0,0.0,6,0.0,10.0,42.0,2.0,5.0,0.0,0.0,12.0,44.0,0.0,0.0,0.0,3.0
UFC Fight Night: Moraes vs. Sandhagen,Tracy Cortez vs. Stephanie Egger,1.0,Tracy Cortez,0.0,6.0,14.0,13.0,22.0,1.0,2.0,0.0,163,0.0,2.0,7.0,2.0,3.0,2.0,4.0,4.0,11.0,0.0,1.0,2.0,2.0
UFC Fight Night: Moraes vs. Sandhagen,Tracy Cortez vs. Stephanie Egger,2.0,Tracy Cortez,0.0,6.0,13.0,31.0,51.0,1.0,1.0,0.0,256,0.0,3.0,8.0,1.0,3.0,2.0,2.0,3.0,6.0,0.0,0.0,3.0,7.0
UFC Fight Night: Moraes vs. Sandhagen,Tracy Cortez vs. Stephanie Egger,3.0,Tracy Cortez,0.0,8.0,15.0,22.0,36.0,1.0,2.0,0.0,179,0.0,6.0,13.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,1.0,6.0,7.0
UFC Fight Night: Moraes vs. Sandhagen,Tracy Cortez vs. Stephanie Egger,1.0,Stephanie Egger,0.0,6.0,16.0,12.0,32.0,0.0,1.0,0.0,34,1.0,2.0,10.0,0.0,1.0,4.0,5.0,6.0,16.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Tracy Cortez vs. Stephanie Egger,2.0,Stephanie Egger,0.0,2.0,9.0,7.0,19.0,0.0,0.0,0.0,14,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Tracy Cortez vs. Stephanie Egger,3.0,Stephanie Egger,0.0,2.0,7.0,8.0,19.0,1.0,5.0,0.0,79,0.0,2.0,5.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Bruno Silva vs. Tagir Ulanbekov,1.0,Bruno Silva,0.0,20.0,40.0,20.0,42.0,1.0,2.0,0.0,18,0.0,8.0,26.0,1.0,1.0,11.0,13.0,19.0,39.0,1.0,1.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Bruno Silva vs. Tagir Ulanbekov,2.0,Bruno Silva,0.0,8.0,18.0,18.0,32.0,1.0,2.0,0.0,47,0.0,2.0,9.0,1.0,2.0,5.0,7.0,7.0,16.0,1.0,2.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Bruno Silva vs. Tagir Ulanbekov,3.0,Bruno Silva,0.0,19.0,56.0,21.0,60.0,2.0,4.0,0.0,76,0.0,10.0,46.0,8.0,9.0,1.0,1.0,14.0,49.0,5.0,7.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Bruno Silva vs. Tagir Ulanbekov,1.0,Tagir Ulanbekov,0.0,13.0,48.0,19.0,55.0,1.0,3.0,0.0,48,0.0,8.0,39.0,2.0,4.0,3.0,5.0,13.0,48.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Bruno Silva vs. Tagir Ulanbekov,2.0,Tagir Ulanbekov,0.0,12.0,25.0,25.0,42.0,3.0,4.0,0.0,146,0.0,11.0,24.0,0.0,0.0,1.0,1.0,12.0,25.0,0.0,0.0,0.0,0.0
UFC Fight Night: Moraes vs. Sandhagen,Bruno Silva vs. Tagir Ulanbekov,3.0,Tagir Ulanbekov,0.0,21.0,49.0,25.0,55.0,1.0,4.0,0.0,33,0.0,19.0,47.0,1.0,1.0,1.0,1.0,20.0,46.0,1.0,3.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Holly Holm vs. Irene Aldana,1.0,Holly Holm,0.0,21.0,50.0,31.0,60.0,1.0,3.0,0.0,39,0.0,8.0,33.0,8.0,10.0,5.0,7.0,21.0,50.0,0.0,0.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Holly Holm vs. Irene Aldana,2.0,Holly Holm,0.0,23.0,47.0,27.0,53.0,1.0,3.0,0.0,79,0.0,10.0,31.0,8.0,11.0,5.0,5.0,21.0,45.0,0.0,0.0,2.0,2.0
UFC Fight Night: Holm vs. Aldana,Holly Holm vs. Irene Aldana,3.0,Holly Holm,0.0,23.0,51.0,37.0,67.0,1.0,2.0,0.0,126,0.0,12.0,38.0,10.0,12.0,1.0,1.0,14.0,27.0,0.0,0.0,9.0,24.0
UFC Fight Night: Holm vs. Aldana,Holly Holm vs. Irene Aldana,4.0,Holly Holm,0.0,39.0,58.0,39.0,60.0,1.0,3.0,0.0,33,0.0,14.0,28.0,19.0,24.0,6.0,6.0,37.0,56.0,0.0,0.0,2.0,2.0
UFC Fight Night: Holm vs. Aldana,Holly Holm vs. Irene Aldana,5.0,Holly Holm,0.0,48.0,95.0,53.0,102.0,1.0,3.0,0.0,39,0.0,37.0,84.0,11.0,11.0,0.0,0.0,47.0,94.0,1.0,1.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Holly Holm vs. Irene Aldana,1.0,Irene Aldana,0.0,12.0,31.0,13.0,32.0,0.0,0.0,0.0,0,0.0,3.0,14.0,1.0,4.0,8.0,13.0,12.0,31.0,0.0,0.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Holly Holm vs. Irene Aldana,2.0,Irene Aldana,0.0,12.0,32.0,17.0,37.0,0.0,0.0,0.0,0,0.0,5.0,21.0,2.0,4.0,5.0,7.0,10.0,30.0,2.0,2.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Holly Holm vs. Irene Aldana,3.0,Irene Aldana,0.0,9.0,25.0,11.0,27.0,0.0,0.0,0.0,3,0.0,4.0,19.0,3.0,4.0,2.0,2.0,8.0,24.0,1.0,1.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Holly Holm vs. Irene Aldana,4.0,Irene Aldana,0.0,18.0,42.0,19.0,43.0,0.0,0.0,0.0,0,0.0,13.0,34.0,3.0,6.0,2.0,2.0,17.0,41.0,1.0,1.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Holly Holm vs. Irene Aldana,5.0,Irene Aldana,0.0,18.0,55.0,32.0,71.0,0.0,0.0,0.0,0,0.0,13.0,40.0,3.0,12.0,2.0,3.0,18.0,55.0,0.0,0.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Yorgan De Castro vs. Carlos Felipe,1.0,Yorgan De Castro,0.0,14.0,27.0,14.0,27.0,0.0,0.0,0.0,0,0.0,3.0,14.0,2.0,3.0,9.0,10.0,14.0,27.0,0.0,0.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Yorgan De Castro vs. Carlos Felipe,2.0,Yorgan De Castro,0.0,28.0,57.0,29.0,58.0,0.0,0.0,0.0,30,0.0,15.0,42.0,6.0,8.0,7.0,7.0,28.0,56.0,0.0,1.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Yorgan De Castro vs. Carlos Felipe,3.0,Yorgan De Castro,0.0,6.0,16.0,70.0,89.0,0.0,1.0,0.0,163,0.0,6.0,16.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Yorgan De Castro vs. Carlos Felipe,1.0,Carlos Felipe,0.0,23.0,57.0,23.0,57.0,0.0,0.0,0.0,0,0.0,7.0,35.0,8.0,14.0,8.0,8.0,23.0,57.0,0.0,0.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Yorgan De Castro vs. Carlos Felipe,2.0,Carlos Felipe,0.0,27.0,75.0,28.0,76.0,0.0,0.0,0.0,64,0.0,12.0,55.0,12.0,16.0,3.0,4.0,24.0,71.0,3.0,4.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Yorgan De Castro vs. Carlos Felipe,3.0,Carlos Felipe,0.0,28.0,45.0,37.0,54.0,0.0,0.0,0.0,24,0.0,20.0,37.0,8.0,8.0,0.0,0.0,18.0,33.0,10.0,12.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Germaine de Randamie vs. Julianna Pena,1.0,Germaine de Randamie,0.0,20.0,58.0,23.0,61.0,0.0,0.0,0.0,0,0.0,18.0,56.0,2.0,2.0,0.0,0.0,20.0,58.0,0.0,0.0,0.0,0.0
UFC Fight Night: Holm vs. Aldana,Germaine de Randamie vs. Julianna Pena,2.0,Germaine de Randamie,0.0,6.0,9.0,19.0,29.0,0.0,0.0,1.0,48,0.0,6.0,9.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,2.0,1.0,1.0
UFC Fight Night: Holm vs. Aldana,Germaine de Randamie vs. Julianna Pena,3.0,Germaine de Randamie,0.0,11.0,24.0,15.0,29.0,0.0,0.0,1.0,0,0.0,8.0,21.0,3.0,3.0,0.0,0.0,8.0,20.0,3.0,4.0,0.0,0.0
